Date,Price,Open,High,Low,Vol.,Change %
30-Jul-12,1398.07 ,"1,382.82","1,405.15","1,382.82",-,1.10%
27-Jul-12,1382.82 ,"1,350.09","1,382.82","1,348.33",-,2.44%
26-Jul-12,1349.90 ,"1,317.38","1,353.26","1,311.95",-,2.40%
25-Jul-12,1318.31 ,"1,314.27","1,333.44","1,291.93",-,0.31%
24-Jul-12,1314.27 ,"1,323.96","1,336.38","1,310.45",-,-0.73%
23-Jul-12,1323.96 ,"1,391.55","1,393.57","1,315.48",-,-4.86%
20-Jul-12,1391.55 ,"1,413.97","1,415.69","1,391.16",-,-1.59%
19-Jul-12,1413.97 ,"1,390.63","1,423.99","1,390.63",-,1.68%
18-Jul-12,1390.63 ,"1,382.00","1,397.62","1,382.00",-,0.62%
17-Jul-12,1382.00 ,"1,374.02","1,400.49","1,374.02",-,0.58%
16-Jul-12,1374.02 ,"1,368.69","1,375.76","1,363.28",-,0.39%
13-Jul-12,1368.69 ,"1,340.17","1,369.59","1,340.17",-,2.13%
12-Jul-12,1340.17 ,"1,355.86","1,357.41","1,329.94",-,-1.16%
11-Jul-12,1355.86 ,"1,361.34","1,362.05","1,343.28",-,-0.52%
10-Jul-12,1362.95 ,"1,352.50","1,378.65","1,339.68",-,0.77%
9-Jul-12,1352.50 ,"1,357.71","1,361.23","1,343.05",-,-0.38%
6-Jul-12,1357.71 ,"1,388.07","1,393.61","1,353.88",-,-2.19%
5-Jul-12,1388.07 ,"1,407.41","1,416.88","1,381.97",-,-1.43%
4-Jul-12,1408.21 ,"1,407.72","1,412.12","1,394.86",-,-0.02%
3-Jul-12,1408.43 ,"1,357.34","1,409.81","1,357.34",-,3.76%
2-Jul-12,1357.34 ,"1,350.51","1,365.65","1,341.15",-,0.51%
29-Jun-12,1350.51 ,"1,280.92","1,352.66","1,277.65",-,5.43%
28-Jun-12,1280.92 ,"1,306.82","1,317.89","1,279.23",-,-1.98%
27-Jun-12,1306.82 ,"1,288.46","1,308.56","1,286.11",-,1.41%
26-Jun-12,1288.67 ,"1,261.89","1,297.25","1,261.89",-,2.12%
25-Jun-12,1261.89 ,"1,281.88","1,284.26","1,259.68",-,-1.56%
22-Jun-12,1281.88 ,"1,306.85","1,306.85","1,261.61",-,-1.91%
21-Jun-12,1306.85 ,"1,332.64","1,338.37","1,305.80",-,-1.94%
20-Jun-12,1332.64 ,"1,350.15","1,355.44","1,330.91",-,-1.30%
19-Jun-12,1350.15 ,"1,348.38","1,352.93","1,336.35",-,0.13%
18-Jun-12,1348.38 ,"1,337.50","1,361.05","1,334.13",-,0.81%
15-Jun-12,1337.50 ,"1,304.07","1,338.31","1,303.00",-,2.56%
14-Jun-12,1304.07 ,"1,309.53","1,311.91","1,295.86",-,-0.42%
13-Jun-12,1309.58 ,"1,296.98","1,312.44","1,291.48",-,0.97%
9-Jun-12,1296.98 ,"1,282.48","1,299.73","1,282.48",-,1.13%
8-Jun-12,1282.48 ,"1,303.88","1,307.24","1,264.83",-,-1.65%
7-Jun-12,1303.96 ,"1,277.54","1,311.66","1,269.95",-,2.07%
6-Jun-12,1277.54 ,"1,246.40","1,279.80","1,237.61",-,2.50%
5-Jun-12,1246.40 ,"1,239.44","1,259.39","1,233.38",-,0.52%
4-Jun-12,1239.99 ,"1,227.30","1,242.81","1,207.10",-,1.01%
1-Jun-12,1227.65 ,"1,242.43","1,250.46","1,200.67",-,-1.19%
31-May-12,1242.43 ,"1,273.26","1,280.36","1,238.89",-,-2.42%
30-May-12,1273.26 ,"1,307.03","1,307.28","1,268.33",-,-2.58%
29-May-12,1307.03 ,"1,277.93","1,309.40","1,276.56",-,2.34%
28-May-12,1277.15 ,"1,272.69","1,298.27","1,270.53",-,0.35%
25-May-12,1272.69 ,"1,287.43","1,294.73","1,270.64",-,-1.14%
24-May-12,1287.43 ,"1,264.29","1,289.51","1,248.58",-,1.83%
23-May-12,1264.29 ,"1,321.87","1,322.02","1,262.27",-,-4.36%
22-May-12,1321.87 ,"1,318.29","1,327.77","1,307.39",-,0.27%
21-May-12,1318.29 ,"1,289.46","1,318.29","1,283.34",-,2.24%
18-May-12,1289.46 ,"1,313.43","1,314.01","1,263.31",-,-1.82%
17-May-12,1313.43 ,"1,373.61","1,378.77","1,304.15",-,-4.40%
16-May-12,1373.82 ,"1,400.77","1,400.77","1,358.67",-,-1.92%
15-May-12,1400.77 ,"1,401.73","1,407.25","1,379.81",-,-0.07%
14-May-12,1401.73 ,"1,453.91","1,456.61","1,399.32",-,-3.59%
12-May-12,1453.91 ,"1,463.63","1,464.22","1,443.60",-,-0.73%
11-May-12,1464.53 ,"1,489.63","1,490.28","1,451.27",-,-1.67%
10-May-12,1489.45 ,"1,481.06","1,498.25","1,466.73",-,0.57%
8-May-12,1481.06 ,"1,488.64","1,494.13","1,470.89",-,-0.51%
7-May-12,1488.64 ,"1,489.59","1,494.17","1,456.26",-,-0.06%
5-May-12,1489.55 ,"1,498.05","1,503.20","1,485.60",-,-0.57%
4-May-12,1498.05 ,"1,560.11","1,560.78","1,494.20",-,-3.98%
3-May-12,1560.11 ,"1,569.10","1,574.06","1,556.52",-,-0.57%
2-May-12,1569.10 ,"1,593.97","1,610.11","1,569.05",-,-1.56%
28-Apr-12,1593.97 ,"1,594.20","1,600.36","1,588.39",-,-0.01%
27-Apr-12,1594.20 ,"1,574.61","1,595.45","1,560.46",-,1.24%
26-Apr-12,1574.61 ,"1,583.42","1,595.78","1,566.39",-,-0.56%
25-Apr-12,1583.42 ,"1,576.22","1,592.80","1,576.22",-,0.46%
24-Apr-12,1576.22 ,"1,572.88","1,587.83","1,565.59",-,0.21%
23-Apr-12,1572.88 ,"1,619.53","1,619.53","1,571.83",-,-2.88%
20-Apr-12,1619.53 ,"1,609.16","1,620.18","1,597.18",-,0.62%
19-Apr-12,1609.56 ,"1,583.06","1,615.52","1,578.06",-,1.67%
18-Apr-12,1583.06 ,"1,585.40","1,597.98","1,577.47",-,-0.15%
17-Apr-12,1585.40 ,"1,587.58","1,591.91","1,575.81",-,-0.14%
16-Apr-12,1587.58 ,"1,612.74","1,617.73","1,583.61",-,-1.56%
13-Apr-12,1612.74 ,"1,618.72","1,628.98","1,608.03",-,-0.46%
12-Apr-12,1620.19 ,"1,615.69","1,622.63","1,600.05",-,0.28%
11-Apr-12,1615.69 ,"1,606.91","1,625.37","1,586.33",-,0.54%
10-Apr-12,1606.98 ,"1,622.07","1,627.34","1,605.62",-,-0.93%
9-Apr-12,1622.07 ,"1,612.26","1,622.09","1,591.92",-,0.55%
6-Apr-12,1613.25 ,"1,642.50","1,646.90","1,611.67",-,-1.79%
5-Apr-12,1642.62 ,"1,632.21","1,645.28","1,612.26",-,0.64%
4-Apr-12,1632.21 ,"1,680.09","1,681.59","1,627.62",-,-2.95%
3-Apr-12,1681.80 ,"1,643.20","1,687.26","1,643.20",-,2.35%
2-Apr-12,1643.20 ,"1,637.73","1,661.41","1,628.74",-,0.33%
30-Mar-12,1637.73 ,"1,613.41","1,652.85","1,612.99",-,1.51%
29-Mar-12,1613.41 ,"1,647.44","1,653.09","1,607.44",-,-2.07%
28-Mar-12,1647.44 ,"1,698.72","1,702.34","1,646.85",-,-3.07%
27-Mar-12,1699.68 ,"1,712.85","1,723.97","1,695.67",-,-0.77%
26-Mar-12,1712.85 ,"1,668.41","1,716.12","1,667.25",-,2.66%
23-Mar-12,1668.41 ,"1,653.69","1,668.41","1,646.43",-,0.88%
22-Mar-12,1653.80 ,"1,684.14","1,695.35","1,651.07",-,-1.96%
21-Mar-12,1686.91 ,"1,693.52","1,709.68","1,677.37",-,-0.36%
20-Mar-12,1693.07 ,"1,722.50","1,733.60","1,689.51",-,-1.71%
19-Mar-12,1722.50 ,"1,748.32","1,762.71","1,714.63",-,-1.48%
16-Mar-12,1748.32 ,"1,754.81","1,758.42","1,739.93",-,-0.37%
15-Mar-12,1754.81 ,"1,752.02","1,762.49","1,732.67",-,0.16%
14-Mar-12,1752.02 ,"1,729.70","1,752.57","1,729.70",-,1.28%
13-Mar-12,1729.91 ,"1,714.12","1,733.44","1,705.05",-,0.92%
12-Mar-12,1714.12 ,"1,721.45","1,732.24","1,699.38",-,-0.42%
11-Mar-12,1721.27 ,"1,678.58","1,722.70","1,672.77",-,2.63%
7-Mar-12,1677.21 ,"1,676.48","1,683.49","1,663.00",-,0.04%
6-Mar-12,1676.48 ,"1,751.30","1,752.85","1,674.08",-,-4.32%
5-Mar-12,1752.17 ,"1,726.73","1,755.64","1,726.73",-,1.47%
2-Mar-12,1726.73 ,"1,723.57","1,734.89","1,704.54",-,0.18%
1-Mar-12,1723.57 ,"1,734.99","1,737.56","1,704.52",-,-0.66%
29-Feb-12,1734.99 ,"1,708.16","1,739.86","1,708.16",-,1.57%
28-Feb-12,1708.16 ,"1,728.89","1,743.26","1,707.61",-,-1.16%
27-Feb-12,1728.13 ,"1,722.05","1,740.53","1,715.28",-,0.35%
24-Feb-12,1722.05 ,"1,642.01","1,723.17","1,636.42",-,4.87%
22-Feb-12,1642.01 ,"1,653.98","1,669.51","1,634.40",-,-0.81%
21-Feb-12,1655.35 ,"1,674.27","1,676.42","1,649.34",-,-1.13%
20-Feb-12,1674.27 ,"1,656.60","1,678.55","1,651.44",-,1.07%
17-Feb-12,1656.60 ,"1,642.33","1,665.10","1,642.05",-,0.92%
16-Feb-12,1641.51 ,"1,661.36","1,663.56","1,629.17",-,-1.19%
15-Feb-12,1661.36 ,"1,644.10","1,667.28","1,636.34",-,1.05%
14-Feb-12,1644.10 ,"1,646.39","1,657.05","1,631.47",-,-0.11%
13-Feb-12,1645.94 ,"1,603.25","1,648.94","1,602.62",-,2.66%
10-Feb-12,1603.25 ,"1,638.09","1,640.83","1,602.58",-,-2.13%
9-Feb-12,1638.09 ,"1,643.53","1,659.53","1,623.09",-,-0.33%
8-Feb-12,1643.53 ,"1,633.41","1,661.15","1,630.25",-,0.68%
7-Feb-12,1632.35 ,"1,626.57","1,643.76","1,620.61",-,0.36%
6-Feb-12,1626.46 ,"1,625.60","1,631.80","1,616.34",-,0.05%
3-Feb-12,1625.60 ,"1,603.58","1,625.60","1,596.91",-,1.41%
2-Feb-12,1602.99 ,"1,599.56","1,609.10","1,590.06",-,0.21%
1-Feb-12,1599.56 ,"1,577.46","1,601.53","1,557.94",-,1.41%
31-Jan-12,1577.29 ,"1,546.59","1,581.81","1,546.35",-,1.99%
30-Jan-12,1546.59 ,"1,566.00","1,571.58","1,544.01",-,-1.23%
27-Jan-12,1565.82 ,"1,573.32","1,574.60","1,557.51",-,-0.46%
26-Jan-12,1573.04 ,"1,534.14","1,575.03","1,532.91",-,2.54%
25-Jan-12,1534.14 ,"1,514.93","1,545.02","1,514.85",-,1.27%
24-Jan-12,1514.93 ,"1,525.17","1,525.17","1,508.29",-,-0.50%
23-Jan-12,1522.57 ,"1,496.41","1,522.65","1,488.26",-,1.75%
20-Jan-12,1496.41 ,"1,503.89","1,511.23","1,492.39",-,-0.50%
19-Jan-12,1503.89 ,"1,488.37","1,507.13","1,487.27",-,1.04%
18-Jan-12,1488.37 ,"1,476.31","1,489.67","1,469.91",-,0.82%
17-Jan-12,1476.31 ,"1,455.32","1,490.55","1,455.32",-,1.44%
16-Jan-12,1455.32 ,"1,446.46","1,456.95","1,427.51",-,0.61%
13-Jan-12,1446.46 ,"1,458.24","1,466.16","1,443.86",-,-0.81%
12-Jan-12,1458.24 ,"1,452.69","1,474.30","1,446.85",-,0.38%
11-Jan-12,1452.69 ,"1,469.76","1,471.03","1,445.44",-,-1.16%
10-Jan-12,1469.76 ,"1,429.19","1,472.44","1,425.13",-,2.77%
9-Jan-12,1430.13 ,"1,423.23","1,431.33","1,411.34",-,0.45%
6-Jan-12,1423.70 ,"1,415.23","1,435.43","1,406.17",-,0.58%
5-Jan-12,1415.48 ,"1,434.19","1,447.34","1,413.06",-,-1.30%
4-Jan-12,1434.19 ,"1,434.23","1,448.16","1,426.65",-,0.00%
3-Jan-12,1434.23 ,"1,381.87","1,435.32","1,379.87",-,3.79%
30-Dec-11,1381.87 ,"1,365.13","1,389.11","1,363.34",-,1.23%
29-Dec-11,1365.13 ,"1,379.53","1,381.64","1,342.13",-,-1.23%
28-Dec-11,1382.19 ,"1,398.51","1,399.81","1,378.97",-,-1.17%
27-Dec-11,1398.51 ,"1,413.52","1,413.92","1,391.64",-,-1.06%
26-Dec-11,1413.52 ,"1,394.12","1,413.75","1,394.12",-,1.39%
23-Dec-11,1394.12 ,"1,396.03","1,410.52","1,391.20",-,-0.14%
22-Dec-11,1396.03 ,"1,381.77","1,401.91","1,380.91",-,0.98%
21-Dec-11,1382.50 ,"1,395.79","1,417.10","1,376.73",-,-0.95%
20-Dec-11,1395.79 ,"1,370.11","1,396.12","1,353.23",-,1.87%
19-Dec-11,1370.11 ,"1,373.73","1,383.69","1,349.62",-,-0.26%
16-Dec-11,1373.73 ,"1,395.28","1,406.12","1,372.10",-,-1.54%
15-Dec-11,1395.28 ,"1,369.65","1,398.52","1,345.90",-,1.87%
14-Dec-11,1369.65 ,"1,387.87","1,401.35","1,361.78",-,-1.26%
13-Dec-11,1387.13 ,"1,363.55","1,388.16","1,335.66",-,1.72%
12-Dec-11,1363.67 ,"1,410.28","1,439.25","1,359.72",-,-3.31%
9-Dec-11,1410.28 ,"1,472.67","1,472.72","1,404.89",-,-4.29%
8-Dec-11,1473.56 ,"1,467.69","1,500.37","1,467.69",-,0.40%
7-Dec-11,1467.69 ,"1,485.67","1,501.29","1,458.33",-,-1.21%
6-Dec-11,1485.67 ,"1,559.34","1,566.42","1,480.78",-,-4.72%
5-Dec-11,1559.28 ,"1,547.13","1,561.96","1,537.70",-,0.89%
2-Dec-11,1545.57 ,"1,546.85","1,567.21","1,536.61",-,-0.07%
1-Dec-11,1546.70 ,"1,541.67","1,561.80","1,536.65",-,0.38%
30-Nov-11,1540.81 ,"1,467.89","1,541.59","1,454.46",-,5.08%
29-Nov-11,1466.36 ,"1,475.23","1,492.19","1,459.52",-,-0.60%
28-Nov-11,1475.25 ,"1,413.18","1,476.65","1,402.49",-,4.39%
25-Nov-11,1413.18 ,"1,402.83","1,413.73","1,368.54",-,0.74%
24-Nov-11,1402.83 ,"1,422.00","1,428.79","1,399.85",-,-1.35%
23-Nov-11,1422.00 ,"1,431.13","1,444.88","1,403.44",-,-0.64%
22-Nov-11,1431.13 ,"1,424.97","1,455.19","1,405.67",-,0.43%
21-Nov-11,1424.97 ,"1,495.87","1,498.65","1,422.60",-,-4.74%
18-Nov-11,1495.87 ,"1,512.67","1,514.36","1,478.95",-,-1.11%
17-Nov-11,1512.67 ,"1,520.75","1,533.86","1,481.71",-,-0.53%
16-Nov-11,1520.75 ,"1,526.98","1,538.01","1,497.83",-,-0.41%
15-Nov-11,1526.98 ,"1,527.16","1,542.40","1,491.55",-,-0.01%
14-Nov-11,1527.16 ,"1,531.37","1,561.59","1,520.94",-,-0.23%
11-Nov-11,1530.70 ,"1,529.71","1,539.10","1,504.60",-,0.06%
10-Nov-11,1529.71 ,"1,512.85","1,539.64","1,477.58",-,1.11%
9-Nov-11,1512.85 ,"1,579.82","1,596.56","1,509.47",-,-4.24%
8-Nov-11,1579.82 ,"1,563.24","1,584.74","1,555.97",-,1.06%
7-Nov-11,1563.24 ,"1,543.73","1,563.67","1,518.30",-,1.35%
3-Nov-11,1542.39 ,"1,526.19","1,547.80","1,466.44",-,1.06%
2-Nov-11,1526.19 ,"1,484.95","1,527.08","1,472.80",-,2.78%
1-Nov-11,1484.98 ,"1,563.28","1,563.28","1,461.56",-,-5.01%
31-Oct-11,1563.28 ,"1,610.32","1,614.62","1,557.31",-,-2.92%
28-Oct-11,1610.32 ,"1,592.93","1,628.33","1,586.23",-,1.09%
27-Oct-11,1592.93 ,"1,530.11","1,611.34","1,525.73",-,4.11%
26-Oct-11,1530.11 ,"1,500.05","1,550.88","1,492.82",-,2.00%
25-Oct-11,1500.05 ,"1,508.82","1,521.10","1,485.17",-,-0.58%
24-Oct-11,1508.82 ,"1,456.73","1,510.41","1,455.66",-,3.58%
21-Oct-11,1456.73 ,"1,422.91","1,458.11","1,406.70",-,2.37%
20-Oct-11,1423.03 ,"1,438.63","1,441.15","1,395.13",-,-1.08%
19-Oct-11,1438.63 ,"1,427.26","1,454.76","1,420.18",-,0.80%
18-Oct-11,1427.26 ,"1,427.31","1,432.71","1,392.70",-,0.00%
17-Oct-11,1427.31 ,"1,449.28","1,478.36","1,423.76",-,-1.52%
14-Oct-11,1449.28 ,"1,396.27","1,453.54","1,394.34",-,3.80%
13-Oct-11,1396.27 ,"1,406.86","1,422.20","1,388.12",-,-0.82%
12-Oct-11,1407.77 ,"1,355.21","1,409.69","1,350.89",-,3.88%
11-Oct-11,1355.21 ,"1,365.73","1,370.34","1,335.43",-,-0.77%
10-Oct-11,1365.73 ,"1,311.91","1,366.20","1,296.73",-,4.10%
7-Oct-11,1311.91 ,"1,271.31","1,321.05","1,270.47",-,3.16%
6-Oct-11,1271.71 ,"1,217.21","1,272.34","1,214.23",-,4.48%
5-Oct-11,1217.21 ,"1,223.64","1,254.33","1,203.87",-,-0.63%
4-Oct-11,1224.92 ,"1,291.36","1,298.55","1,200.34",-,-5.17%
3-Oct-11,1291.70 ,"1,341.09","1,343.77","1,282.77",-,-3.68%
30-Sep-11,1341.09 ,"1,389.14","1,391.46","1,323.48",-,-3.46%
29-Sep-11,1389.14 ,"1,367.37","1,400.47","1,349.47",-,1.59%
28-Sep-11,1367.37 ,"1,369.93","1,385.71","1,351.72",-,-0.19%
27-Sep-11,1369.93 ,"1,316.20","1,378.40","1,306.88",-,4.16%
26-Sep-11,1315.25 ,"1,315.95","1,343.50","1,263.46",-,-0.05%
23-Sep-11,1315.95 ,"1,387.86","1,387.86","1,289.34",-,-5.18%
22-Sep-11,1387.86 ,"1,518.64","1,529.41","1,386.44",-,-8.61%
21-Sep-11,1518.64 ,"1,535.62","1,538.44","1,516.54",-,-1.11%
20-Sep-11,1535.62 ,"1,526.01","1,546.64","1,518.85",-,0.63%
19-Sep-11,1526.01 ,"1,574.94","1,584.45","1,525.67",-,-3.11%
16-Sep-11,1574.94 ,"1,603.39","1,606.72","1,567.23",-,-1.77%
15-Sep-11,1603.39 ,"1,570.38","1,621.74","1,570.22",-,2.10%
14-Sep-11,1570.38 ,"1,572.00","1,587.76","1,553.71",-,-0.10%
13-Sep-11,1572.00 ,"1,566.64","1,586.78","1,549.75",-,0.34%
12-Sep-11,1566.64 ,"1,625.28","1,625.60","1,545.37",-,-3.61%
9-Sep-11,1625.29 ,"1,675.14","1,678.30","1,622.93",-,-2.98%
8-Sep-11,1675.14 ,"1,669.73","1,680.45","1,655.80",-,0.32%
7-Sep-11,1669.75 ,"1,618.63","1,673.29","1,618.21",-,3.16%
6-Sep-11,1618.63 ,"1,616.18","1,633.05","1,603.08",-,0.10%
5-Sep-11,1617.01 ,"1,657.25","1,661.42","1,610.61",-,-2.43%
2-Sep-11,1657.25 ,"1,701.72","1,702.80","1,653.93",-,-2.74%
1-Sep-11,1703.86 ,"1,702.28","1,703.86","1,666.26",-,0.09%
31-Aug-11,1702.28 ,"1,662.35","1,704.68","1,662.26",-,2.40%
30-Aug-11,1662.35 ,"1,667.66","1,677.60","1,648.08",-,-0.32%
29-Aug-11,1667.66 ,"1,596.17","1,668.24","1,596.17",-,4.48%
26-Aug-11,1596.17 ,"1,583.44","1,598.08","1,572.69",-,0.77%
25-Aug-11,1583.97 ,"1,596.12","1,622.21","1,583.32",-,-1.07%
24-Aug-11,1601.03 ,"1,578.91","1,609.51","1,570.75",-,1.40%
23-Aug-11,1578.91 ,"1,576.20","1,611.31","1,558.30",-,0.03%
22-Aug-11,1578.45 ,"1,575.33","1,593.21","1,529.74",-,0.20%
19-Aug-11,1575.33 ,"1,587.49","1,587.63","1,517.93",-,-0.56%
18-Aug-11,1584.20 ,"1,663.86","1,663.86","1,567.41",-,-4.79%
17-Aug-11,1663.86 ,"1,633.58","1,673.42","1,613.81",-,1.93%
16-Aug-11,1632.31 ,"1,655.03","1,658.37","1,606.05",-,-1.37%
15-Aug-11,1655.03 ,"1,594.68","1,656.59","1,590.23",-,3.78%
12-Aug-11,1594.68 ,"1,544.83","1,612.41","1,528.34",-,3.23%
11-Aug-11,1544.83 ,"1,537.57","1,589.38","1,463.38",-,0.47%
10-Aug-11,1537.57 ,"1,610.22","1,653.03","1,527.69",-,-4.51%
9-Aug-11,1610.22 ,"1,657.77","1,661.82","1,510.72",-,-2.87%
8-Aug-11,1657.77 ,"1,798.75","1,806.22","1,650.79",-,-7.84%
5-Aug-11,1798.75 ,"1,855.69","1,859.49","1,769.83",-,-3.07%
4-Aug-11,1855.69 ,"1,901.73","1,919.67","1,853.73",-,-2.42%
3-Aug-11,1901.73 ,"1,965.24","1,965.24","1,897.73",-,-3.37%
2-Aug-11,1968.14 ,"1,985.70","1,985.70","1,953.76",-,-0.89%
1-Aug-11,1985.78 ,"1,965.26","2,011.62","1,965.26",-,1.06%
29-Jul-11,1965.02 ,"1,985.18","1,988.91","1,949.81",-,-1.01%
28-Jul-11,1985.11 ,"1,976.18","1,986.45","1,967.85",-,0.45%
27-Jul-11,1976.18 ,"1,987.83","2,002.09","1,976.08",-,-0.58%
26-Jul-11,1987.79 ,"1,980.09","1,999.73","1,976.43",-,0.42%
25-Jul-11,1979.54 ,"1,977.62","1,980.13","1,957.37",-,0.14%
22-Jul-11,1976.82 ,"1,972.50","1,986.84","1,970.41",-,0.22%
21-Jul-11,1972.50 ,"1,936.54","1,972.50","1,918.53",-,1.86%
20-Jul-11,1936.54 ,"1,926.23","1,948.75","1,924.41",-,0.54%
19-Jul-11,1926.23 ,"1,904.29","1,928.37","1,895.35",-,1.15%
18-Jul-11,1904.29 ,"1,938.54","1,941.90","1,903.43",-,-1.77%
15-Jul-11,1938.54 ,"1,939.68","1,946.18","1,921.26",-,-0.06%
14-Jul-11,1939.68 ,"1,940.21","1,951.51","1,924.46",-,0.17%
13-Jul-11,1936.42 ,"1,917.09","1,936.42","1,907.02",-,1.02%
12-Jul-11,1916.81 ,"1,919.11","1,922.11","1,887.02",-,-0.12%
11-Jul-11,1919.08 ,"1,957.93","1,959.80","1,917.53",-,-2.01%
8-Jul-11,1958.40 ,"1,978.52","1,985.47","1,953.67",-,-0.94%
7-Jul-11,1976.90 ,"1,939.01","1,980.51","1,938.52",-,1.95%
6-Jul-11,1939.01 ,"1,952.92","1,959.30","1,936.61",-,-0.72%
5-Jul-11,1953.07 ,"1,948.48","1,959.67","1,938.25",-,0.24%
4-Jul-11,1948.48 ,"1,936.96","1,951.41","1,934.46",-,0.56%
1-Jul-11,1937.57 ,"1,906.71","1,941.54","1,900.28",-,1.62%
30-Jun-11,1906.71 ,"1,894.58","1,910.58","1,893.76",-,0.64%
29-Jun-11,1894.58 ,"1,874.34","1,901.40","1,873.20",-,1.08%
28-Jun-11,1874.34 ,"1,842.20","1,874.34","1,839.40",-,1.74%
27-Jun-11,1842.20 ,"1,856.77","1,858.17","1,831.45",-,-0.80%
24-Jun-11,1857.04 ,"1,829.97","1,869.90","1,826.32",-,1.48%
23-Jun-11,1829.97 ,"1,878.38","1,882.16","1,822.38",-,-2.58%
22-Jun-11,1878.38 ,"1,872.56","1,881.75","1,860.74",-,0.32%
21-Jun-11,1872.45 ,"1,858.34","1,879.77","1,855.24",-,0.76%
20-Jun-11,1858.34 ,"1,878.55","1,879.47","1,847.18",-,-1.08%
17-Jun-11,1878.55 ,"1,896.72","1,897.16","1,863.65",-,-0.96%
16-Jun-11,1896.72 ,"1,919.05","1,919.80","1,875.74",-,-1.16%
15-Jun-11,1919.05 ,"1,925.56","1,950.47","1,916.49",-,-0.34%
14-Jun-11,1925.56 ,"1,920.63","1,936.25","1,917.39",-,-0.02%
10-Jun-11,1926.02 ,"1,940.98","1,946.02","1,919.77",-,-0.77%
9-Jun-11,1940.98 ,"1,913.44","1,943.90","1,906.50",-,1.55%
8-Jun-11,1911.41 ,"1,904.22","1,917.03","1,882.37",-,0.38%
7-Jun-11,1904.22 ,"1,865.64","1,904.67","1,855.78",-,2.07%
6-Jun-11,1865.64 ,"1,858.08","1,873.71","1,845.02",-,0.41%
3-Jun-11,1858.08 ,"1,883.09","1,897.32","1,850.70",-,-1.33%
2-Jun-11,1883.09 ,"1,876.82","1,883.98","1,845.88",-,0.33%
1-Jun-11,1876.81 ,"1,888.60","1,899.93","1,875.97",-,-0.62%
31-May-11,1888.60 ,"1,865.74","1,896.52","1,862.64",-,1.23%
30-May-11,1865.74 ,"1,858.39","1,869.54","1,856.13",-,0.40%
27-May-11,1858.39 ,"1,815.81","1,864.19","1,812.22",-,2.20%
26-May-11,1818.36 ,"1,808.13","1,831.77","1,806.22",-,0.57%
25-May-11,1808.13 ,"1,801.01","1,809.29","1,769.69",-,0.45%
24-May-11,1800.04 ,"1,764.39","1,806.06","1,760.36",-,1.98%
23-May-11,1765.04 ,"1,825.34","1,831.61","1,762.50",-,-3.30%
20-May-11,1825.34 ,"1,858.66","1,872.68","1,824.71",-,-1.82%
19-May-11,1859.14 ,"1,849.60","1,875.22","1,845.68",-,0.52%
18-May-11,1849.60 ,"1,827.80","1,860.29","1,822.34",-,1.13%
17-May-11,1828.89 ,"1,846.32","1,855.54","1,821.11",-,-0.94%
16-May-11,1846.32 ,"1,866.30","1,867.09","1,824.98",-,-1.07%
13-May-11,1866.30 ,"1,864.95","1,890.02","1,861.46",-,0.07%
12-May-11,1864.95 ,"1,908.46","1,911.24","1,846.40",-,-2.28%
11-May-11,1908.46 ,"1,927.64","1,950.96","1,904.75",-,-1.00%
10-May-11,1927.82 ,"1,936.29","1,940.13","1,905.88",-,-0.44%
6-May-11,1936.29 ,"1,916.33","1,938.37","1,875.98",-,1.04%
5-May-11,1916.33 ,"1,950.05","1,965.33","1,904.74",-,-1.72%
4-May-11,1949.94 ,"1,976.91","1,990.63","1,943.95",-,-1.36%
3-May-11,1976.74 ,"2,026.94","2,036.19","1,976.16",-,-2.48%
29-Apr-11,2026.94 ,"2,028.94","2,034.80","2,011.34",-,-0.10%
28-Apr-11,2028.94 ,"2,015.60","2,053.87","2,012.57",-,0.56%
27-Apr-11,2017.64 ,"2,033.32","2,048.19","2,012.60",-,-0.77%
26-Apr-11,2033.32 ,"2,030.93","2,042.70","2,013.79",-,0.12%
25-Apr-11,2030.93 ,"2,049.03","2,074.71","2,029.62",-,-0.88%
22-Apr-11,2049.03 ,"2,039.90","2,053.86","2,039.16",-,0.41%
21-Apr-11,2040.60 ,"2,030.97","2,059.16","2,028.39",-,0.47%
20-Apr-11,2030.97 ,"1,988.12","2,036.46","1,981.94",-,2.16%
19-Apr-11,1988.12 ,"1,950.07","1,988.12","1,940.67",-,1.95%
18-Apr-11,1950.15 ,"2,030.32","2,039.50","1,944.44",-,-3.95%
15-Apr-11,2030.32 ,"2,028.67","2,042.13","2,020.77",-,0.08%
14-Apr-11,2028.67 ,"2,062.47","2,065.10","2,010.20",-,-1.64%
13-Apr-11,2062.47 ,"2,062.52","2,066.94","2,046.76",-,0.00%
12-Apr-11,2062.52 ,"2,113.55","2,114.48","2,054.14",-,-2.41%
11-Apr-11,2113.55 ,"2,123.56","2,134.23","2,104.07",-,-0.47%
8-Apr-11,2123.56 ,"2,089.52","2,124.02","2,087.47",-,1.63%
7-Apr-11,2089.52 ,"2,110.90","2,110.90","2,084.62",-,-1.01%
6-Apr-11,2110.90 ,"2,088.64","2,116.11","2,088.64",-,1.07%
5-Apr-11,2088.64 ,"2,092.32","2,104.01","2,073.46",-,-0.18%
4-Apr-11,2092.32 ,"2,080.91","2,101.26","2,054.40",-,0.75%
1-Apr-11,2076.78 ,"2,044.20","2,076.81","2,036.10",-,1.59%
